Threat,Vector,Date,User,Source,Action,Size,Attatchments
1,2,11/18/2010 17:42:45,AKR0057,PC-2879,Connect,,
1,2,11/18/2010 17:55:42,AKR0057,PC-2879,Disconnect,,
1,2,11/18/2010 17:56:53,AKR0057,PC-2879,Connect,,
1,2,11/18/2010 18:35:33,AKR0057,PC-2879,Disconnect,,
1,2,11/19/2010 09:11:33,AKR0057,PC-2879,Connect,,
1,2,11/19/2010 09:31:35,AKR0057,PC-2879,Disconnect,,
1,2,11/19/2010 09:45:26,AKR0057,PC-2879,Connect,,
1,2,11/19/2010 10:49:07,AKR0057,PC-2879,Disconnect,,
1,2,11/19/2010 12:01:43,AKR0057,PC-2879,Connect,,
1,2,11/19/2010 12:47:14,AKR0057,PC-2879,Disconnect,,
1,2,11/19/2010 13:09:17,AKR0057,PC-2879,Connect,,
1,2,11/19/2010 13:34:24,AKR0057,PC-2879,Disconnect,,
1,2,11/19/2010 13:55:22,AKR0057,PC-2879,Connect,,
1,2,11/19/2010 14:25:57,AKR0057,PC-2879,Disconnect,,
1,2,11/29/2010 08:24:16,AKR0057,PC-2879,Connect,,
1,2,11/29/2010 08:32:41,AKR0057,PC-2879,Disconnect,,
1,2,11/29/2010 10:04:44,AKR0057,PC-2879,Connect,,
1,2,11/29/2010 10:23:43,AKR0057,PC-2879,Disconnect,,
1,2,11/29/2010 10:27:02,AKR0057,PC-2879,Connect,,
1,2,11/29/2010 10:29:53,AKR0057,PC-2879,Disconnect,,
1,2,11/29/2010 13:02:36,AKR0057,PC-2879,Connect,,
1,2,11/29/2010 13:04:05,AKR0057,PC-2879,Disconnect,,
1,2,11/29/2010 14:44:22,AKR0057,PC-2879,Connect,,
1,2,11/29/2010 15:03:21,AKR0057,PC-2879,Disconnect,,
1,2,11/29/2010 15:22:39,AKR0057,PC-2879,Connect,,
1,2,11/29/2010 15:33:24,AKR0057,PC-2879,Disconnect,,
1,2,11/29/2010 18:32:08,AKR0057,PC-2879,Connect,,
1,2,11/29/2010 18:48:10,AKR0057,PC-2879,Disconnect,,
1,2,01/24/2011 08:43:51,CCL0068,PC-7699,Connect,,
1,2,01/24/2011 08:54:49,CCL0068,PC-7699,Disconnect,,
1,2,01/24/2011 09:56:14,CCL0068,PC-7699,Connect,,
1,2,01/24/2011 10:45:59,CCL0068,PC-7699,Disconnect,,
1,2,01/24/2011 11:29:54,CCL0068,PC-7699,Connect,,
1,2,01/24/2011 11:31:46,CCL0068,PC-7699,Disconnect,,
1,2,01/24/2011 13:26:11,CCL0068,PC-7699,Connect,,
1,2,01/24/2011 13:58:09,CCL0068,PC-7699,Disconnect,,
1,2,01/24/2011 14:21:37,CCL0068,PC-7699,Connect,,
1,2,01/24/2011 15:14:15,CCL0068,PC-7699,Disconnect,,
1,2,01/24/2011 15:14:54,CCL0068,PC-7699,Connect,,
1,2,01/24/2011 15:23:20,CCL0068,PC-7699,Disconnect,,
1,2,01/24/2011 16:35:19,CCL0068,PC-7699,Connect,,
1,2,01/24/2011 17:16:30,CCL0068,PC-7699,Disconnect,,
1,2,02/01/2011 07:52,CCL0068,PC-7699,Connect,,
1,2,02/01/2011 08:11,CCL0068,PC-7699,Disconnect,,
1,2,02/01/2011 08:57,CCL0068,PC-7699,Connect,,
1,2,02/01/2011 10:41,CCL0068,PC-7699,Disconnect,,
1,2,02/01/2011 10:59,CCL0068,PC-7699,Connect,,
1,2,02/01/2011 11:45,CCL0068,PC-7699,Disconnect,,
1,2,02/01/2011 14:23,CCL0068,PC-7699,Connect,,
1,2,02/01/2011 15:55,CCL0068,PC-7699,Disconnect,,
1,2,02/01/2011 16:12,CCL0068,PC-7699,Connect,,
1,2,02/01/2011 16:15,CCL0068,PC-7699,Disconnect,,
1,2,02/03/2011 08:28,CCL0068,PC-7699,Connect,,
1,2,02/03/2011 09:00,CCL0068,PC-7699,Disconnect,,
1,2,02/03/2011 09:00,CCL0068,PC-7699,Connect,,
1,2,02/03/2011 09:15,CCL0068,PC-7699,Disconnect,,
1,2,02/03/2011 13:52,CCL0068,PC-7699,Connect,,
1,2,02/03/2011 14:51,CCL0068,PC-7699,Disconnect,,
1,2,02/03/2011 16:05,CCL0068,PC-7699,Connect,,
1,2,02/03/2011 16:21,CCL0068,PC-7699,Disconnect,,
1,2,02/03/2011 16:58,CCL0068,PC-7699,Connect,,
1,2,02/03/2011 17:28,CCL0068,PC-7699,Disconnect,,
1,2,02/04/2011 08:26,CCL0068,PC-7699,Connect,,
1,2,02/04/2011 08:27,CCL0068,PC-7699,Disconnect,,
1,2,02/04/2011 08:29,CCL0068,PC-7699,Connect,,
1,2,02/04/2011 08:35,CCL0068,PC-7699,Disconnect,,
1,2,02/04/2011 08:39,CCL0068,PC-7699,Connect,,
1,2,02/04/2011 08:40,CCL0068,PC-7699,Disconnect,,
1,2,02/04/2011 15:57,CCL0068,PC-7699,Connect,,
1,2,02/04/2011 16:00,CCL0068,PC-7699,Disconnect,,
1,2,02/04/2011 16:02,CCL0068,PC-7699,Connect,,
1,2,02/04/2011 16:08,CCL0068,PC-7699,Disconnect,,
1,2,02/04/2011 16:14,CCL0068,PC-7699,Connect,,
1,2,02/04/2011 16:21,CCL0068,PC-7699,Disconnect,,
1,2,02/07/2011 08:55,CCL0068,PC-7699,Connect,,
1,2,02/07/2011 08:55,CCL0068,PC-7699,Disconnect,,
1,2,02/07/2011 09:37,CCL0068,PC-7699,Connect,,
1,2,02/07/2011 09:42,CCL0068,PC-7699,Disconnect,,
1,2,02/07/2011 10:45,CCL0068,PC-7699,Connect,,
1,2,02/07/2011 10:46,CCL0068,PC-7699,Disconnect,,
1,2,02/07/2011 11:36,CCL0068,PC-7699,Connect,,
1,2,02/07/2011 11:40,CCL0068,PC-7699,Disconnect,,
1,2,02/07/2011 12:44,CCL0068,PC-7699,Connect,,
1,2,02/07/2011 13:36,CCL0068,PC-7699,Disconnect,,
1,2,02/07/2011 16:51,CCL0068,PC-7699,Connect,,
1,2,02/07/2011 17:06,CCL0068,PC-7699,Disconnect,,
1,2,02/08/2011 10:55,CCL0068,PC-7699,Connect,,
1,2,02/08/2011 11:00,CCL0068,PC-7699,Disconnect,,
1,2,02/08/2011 11:07,CCL0068,PC-7699,Connect,,
1,2,02/08/2011 11:11,CCL0068,PC-7699,Disconnect,,
1,2,02/08/2011 11:17,CCL0068,PC-7699,Connect,,
1,2,02/08/2011 11:20,CCL0068,PC-7699,Disconnect,,
1,2,02/08/2011 11:20,CCL0068,PC-7699,Connect,,
1,2,02/08/2011 11:25,CCL0068,PC-7699,Disconnect,,
1,2,02/08/2011 11:27,CCL0068,PC-7699,Connect,,
1,2,02/08/2011 11:31,CCL0068,PC-7699,Disconnect,,
1,2,02/08/2011 14:32,CCL0068,PC-7699,Connect,,
1,2,02/08/2011 14:46,CCL0068,PC-7699,Disconnect,,
1,2,02/08/2011 14:56,CCL0068,PC-7699,Connect,,
1,2,02/08/2011 14:56,CCL0068,PC-7699,Disconnect,,
1,2,02/10/2011 07:59,CCL0068,PC-7699,Connect,,
1,2,02/10/2011 08:13,CCL0068,PC-7699,Disconnect,,
1,2,02/10/2011 08:36,CCL0068,PC-7699,Connect,,
1,2,02/10/2011 09:06,CCL0068,PC-7699,Disconnect,,
1,2,02/10/2011 10:52,CCL0068,PC-7699,Connect,,
1,2,02/10/2011 10:54,CCL0068,PC-7699,Disconnect,,
1,2,02/10/2011 13:45,CCL0068,PC-7699,Connect,,
1,2,02/10/2011 14:36,CCL0068,PC-7699,Disconnect,,
1,2,02/10/2011 14:44,CCL0068,PC-7699,Connect,,
1,2,02/10/2011 15:04,CCL0068,PC-7699,Disconnect,,
1,2,02/10/2011 15:42,CCL0068,PC-7699,Connect,,
1,2,02/10/2011 16:08,CCL0068,PC-7699,Disconnect,,
1,2,02/11/2011 08:12,CCL0068,PC-7699,Connect,,
1,2,02/11/2011 08:22,CCL0068,PC-7699,Disconnect,,
1,2,02/11/2011 10:30,CCL0068,PC-7699,Connect,,
1,2,02/11/2011 10:30,CCL0068,PC-7699,Disconnect,,
1,2,02/11/2011 10:46,CCL0068,PC-7699,Connect,,
1,2,02/11/2011 10:53,CCL0068,PC-7699,Disconnect,,
1,2,02/11/2011 10:56,CCL0068,PC-7699,Connect,,
1,2,02/11/2011 11:24,CCL0068,PC-7699,Disconnect,,
1,2,02/11/2011 15:13,CCL0068,PC-7699,Connect,,
1,2,02/11/2011 15:37,CCL0068,PC-7699,Disconnect,,
1,2,02/11/2011 16:12,CCL0068,PC-7699,Connect,,
1,2,02/11/2011 16:14,CCL0068,PC-7699,Disconnect,,
1,2,02/17/2011 08:46:26,CCL0068,PC-7699,Connect,,
1,2,02/17/2011 08:47:20,CCL0068,PC-7699,Disconnect,,
1,2,02/17/2011 10:25:46,CCL0068,PC-7699,Connect,,
1,2,02/17/2011 10:36:31,CCL0068,PC-7699,Disconnect,,
1,2,02/17/2011 12:16:58,CCL0068,PC-7699,Connect,,
1,2,02/17/2011 13:01:34,CCL0068,PC-7699,Disconnect,,
1,2,02/17/2011 14:29:42,CCL0068,PC-7699,Connect,,
1,2,02/17/2011 14:31:50,CCL0068,PC-7699,Disconnect,,
1,2,02/17/2011 15:08:20,CCL0068,PC-7699,Connect,,
1,2,02/17/2011 15:38:23,CCL0068,PC-7699,Disconnect,,
1,2,02/17/2011 16:18:25,CCL0068,PC-7699,Connect,,
1,2,02/17/2011 16:53:14,CCL0068,PC-7699,Disconnect,,
1,2,02/18/2011 07:59:31,CCL0068,PC-7699,Connect,,
1,2,02/18/2011 08:07:12,CCL0068,PC-7699,Disconnect,,
1,2,02/18/2011 11:56:01,CCL0068,PC-7699,Connect,,
1,2,02/18/2011 12:14:39,CCL0068,PC-7699,Disconnect,,
1,2,02/18/2011 13:16:42,CCL0068,PC-7699,Connect,,
1,2,02/18/2011 13:19:05,CCL0068,PC-7699,Disconnect,,
1,2,02/18/2011 14:07:06,CCL0068,PC-7699,Connect,,
1,2,02/18/2011 14:31:05,CCL0068,PC-7699,Disconnect,,
1,2,02/18/2011 16:41:54,CCL0068,PC-7699,Connect,,
1,2,02/18/2011 17:12:13,CCL0068,PC-7699,Disconnect,,
1,2,02/18/2011 17:38:20,CCL0068,PC-7699,Connect,,
1,2,02/18/2011 17:44:41,CCL0068,PC-7699,Disconnect,,
1,2,02/21/2011 07:59:10,CCL0068,PC-7699,Connect,,
1,2,02/21/2011 07:59:21,CCL0068,PC-7699,Disconnect,,
1,2,02/21/2011 08:01:38,CCL0068,PC-7699,Connect,,
1,2,02/21/2011 08:03:32,CCL0068,PC-7699,Disconnect,,
1,2,02/21/2011 08:03:35,CCL0068,PC-7699,Connect,,
1,2,02/21/2011 08:06:56,CCL0068,PC-7699,Disconnect,,
1,2,02/21/2011 08:12:50,CCL0068,PC-7699,Connect,,
1,2,02/21/2011 08:15:56,CCL0068,PC-7699,Disconnect,,
1,2,02/21/2011 08:16:28,CCL0068,PC-7699,Connect,,
1,2,02/21/2011 08:23:50,CCL0068,PC-7699,Disconnect,,
1,2,02/21/2011 08:24:17,CCL0068,PC-7699,Connect,,
1,2,02/21/2011 08:25:17,CCL0068,PC-7699,Disconnect,,
1,2,03/15/2011 11:23:01,CEJ0109,PC-6980,Connect,,
1,2,03/15/2011 11:29:00,CEJ0109,PC-6980,Disconnect,,
1,2,03/15/2011 12:14:48,CEJ0109,PC-6980,Connect,,
1,2,03/15/2011 12:18:16,CEJ0109,PC-6980,Disconnect,,
1,2,03/15/2011 13:52:15,CEJ0109,PC-6980,Connect,,
1,2,03/15/2011 13:55:36,CEJ0109,PC-6980,Disconnect,,
1,2,03/15/2011 14:36:42,CEJ0109,PC-6980,Connect,,
1,2,03/15/2011 14:55:49,CEJ0109,PC-6980,Disconnect,,
1,2,03/15/2011 15:30:13,CEJ0109,PC-6980,Connect,,
1,2,03/15/2011 16:29:11,CEJ0109,PC-6980,Disconnect,,
1,2,03/21/2011 09:57:01,CEJ0109,PC-6980,Connect,,
1,2,03/21/2011 10:33:29,CEJ0109,PC-6980,Disconnect,,
1,2,03/21/2011 10:39:11,CEJ0109,PC-6980,Connect,,
1,2,03/21/2011 11:08:33,CEJ0109,PC-6980,Disconnect,,
1,2,03/21/2011 13:27:38,CEJ0109,PC-6980,Connect,,
1,2,03/21/2011 13:39:23,CEJ0109,PC-6980,Disconnect,,
1,2,03/21/2011 14:37:39,CEJ0109,PC-6980,Connect,,
1,2,03/21/2011 15:21:35,CEJ0109,PC-6980,Disconnect,,
1,2,03/21/2011 15:46:31,CEJ0109,PC-6980,Connect,,
1,2,03/21/2011 15:52:22,CEJ0109,PC-6980,Disconnect,,
1,2,03/21/2011 17:41:48,CEJ0109,PC-6980,Connect,,
1,2,03/21/2011 18:12:45,CEJ0109,PC-6980,Disconnect,,
1,2,03/22/2011 11:30:41,CEJ0109,PC-6980,Connect,,
1,2,03/22/2011 11:31:14,CEJ0109,PC-6980,Disconnect,,
1,2,03/22/2011 11:32:36,CEJ0109,PC-6980,Connect,,
1,2,03/22/2011 11:34:50,CEJ0109,PC-6980,Disconnect,,
1,2,03/22/2011 11:56:17,CEJ0109,PC-6980,Connect,,
1,2,03/22/2011 11:56:26,CEJ0109,PC-6980,Disconnect,,
1,2,03/22/2011 11:58:40,CEJ0109,PC-6980,Connect,,
1,2,03/22/2011 11:59:16,CEJ0109,PC-6980,Disconnect,,
1,2,03/22/2011 12:04:41,CEJ0109,PC-6980,Connect,,
1,2,03/22/2011 12:04:59,CEJ0109,PC-6980,Disconnect,,
1,2,03/22/2011 12:06:38,CEJ0109,PC-6980,Connect,,
1,2,03/22/2011 12:09:33,CEJ0109,PC-6980,Disconnect,,
1,2,03/22/2011 12:10:11,CEJ0109,PC-6980,Connect,,
1,2,03/22/2011 12:10:31,CEJ0109,PC-6980,Disconnect,,
1,2,03/24/2011 09:46:55,CEJ0109,PC-6980,Connect,,
1,2,03/24/2011 09:51:34,CEJ0109,PC-6980,Disconnect,,
1,2,03/24/2011 12:39:36,CEJ0109,PC-6980,Connect,,
1,2,03/24/2011 12:50:10,CEJ0109,PC-6980,Disconnect,,
1,2,03/24/2011 13:00:44,CEJ0109,PC-6980,Connect,,
1,2,03/24/2011 13:31:42,CEJ0109,PC-6980,Disconnect,,
1,2,03/24/2011 15:50:21,CEJ0109,PC-6980,Connect,,
1,2,03/24/2011 16:16:20,CEJ0109,PC-6980,Disconnect,,
1,2,03/24/2011 16:25:42,CEJ0109,PC-6980,Connect,,
1,2,03/24/2011 16:28:40,CEJ0109,PC-6980,Disconnect,,
1,2,03/25/2011 12:24:43,CEJ0109,PC-6980,Connect,,
1,2,03/25/2011 12:47:57,CEJ0109,PC-6980,Disconnect,,
1,2,03/25/2011 12:56:12,CEJ0109,PC-6980,Connect,,
1,2,03/25/2011 13:09:21,CEJ0109,PC-6980,Disconnect,,
1,2,03/25/2011 13:36:15,CEJ0109,PC-6980,Connect,,
1,2,03/25/2011 13:53:01,CEJ0109,PC-6980,Disconnect,,
1,2,03/25/2011 16:46:09,CEJ0109,PC-6980,Connect,,
1,2,03/25/2011 16:48:41,CEJ0109,PC-6980,Disconnect,,
1,2,03/25/2011 16:50:09,CEJ0109,PC-6980,Connect,,
1,2,03/25/2011 17:49:31,CEJ0109,PC-6980,Disconnect,,
1,2,04/01/2011 09:31,CEJ0109,PC-6980,Connect,,
1,2,04/01/2011 09:42,CEJ0109,PC-6980,Disconnect,,
1,2,04/01/2011 11:20,CEJ0109,PC-6980,Connect,,
1,2,04/01/2011 11:23,CEJ0109,PC-6980,Disconnect,,
1,2,04/01/2011 12:15,CEJ0109,PC-6980,Connect,,
1,2,04/01/2011 12:32,CEJ0109,PC-6980,Disconnect,,
1,2,04/01/2011 12:58,CEJ0109,PC-6980,Connect,,
1,2,04/01/2011 13:30,CEJ0109,PC-6980,Disconnect,,
1,2,04/01/2011 14:14,CEJ0109,PC-6980,Connect,,
1,2,04/01/2011 14:41,CEJ0109,PC-6980,Disconnect,,
1,2,04/01/2011 15:35,CEJ0109,PC-6980,Connect,,
1,2,04/01/2011 15:43,CEJ0109,PC-6980,Disconnect,,
1,2,04/01/2011 17:00,CEJ0109,PC-6980,Connect,,
1,2,04/01/2011 17:23,CEJ0109,PC-6980,Disconnect,,
1,2,03/22/2011 10:57:19,CQW0652,PC-3449,Connect,,
1,2,03/22/2011 11:19:04,CQW0652,PC-3449,Disconnect,,
1,2,03/22/2011 12:02:43,CQW0652,PC-3449,Connect,,
1,2,03/22/2011 13:32:43,CQW0652,PC-3449,Disconnect,,
1,2,03/22/2011 15:28:06,CQW0652,PC-3449,Connect,,
1,2,03/22/2011 16:39:38,CQW0652,PC-3449,Disconnect,,
1,2,03/22/2011 18:20:11,CQW0652,PC-3449,Connect,,
1,2,03/22/2011 18:38:01,CQW0652,PC-3449,Disconnect,,
1,2,03/22/2011 20:06:03,CQW0652,PC-3449,Connect,,
1,2,03/22/2011 20:29:09,CQW0652,PC-3449,Disconnect,,
1,2,03/28/2011 10:02:14,CQW0652,PC-3449,Connect,,
1,2,03/28/2011 10:13:28,CQW0652,PC-3449,Disconnect,,
1,2,03/28/2011 10:52:21,CQW0652,PC-3449,Connect,,
1,2,03/28/2011 12:31:37,CQW0652,PC-3449,Disconnect,,
1,2,03/28/2011 15:27:28,CQW0652,PC-3449,Connect,,
1,2,03/28/2011 16:11:33,CQW0652,PC-3449,Disconnect,,
1,2,03/28/2011 16:15:13,CQW0652,PC-3449,Connect,,
1,2,03/28/2011 17:06:55,CQW0652,PC-3449,Disconnect,,
1,2,03/28/2011 17:36:41,CQW0652,PC-3449,Connect,,
1,2,03/28/2011 17:40:32,CQW0652,PC-3449,Disconnect,,
1,2,03/28/2011 18:46:25,CQW0652,PC-3449,Connect,,
1,2,03/28/2011 19:03:19,CQW0652,PC-3449,Disconnect,,
1,2,04/06/2011 09:39,CQW0652,PC-3449,Connect,,
1,2,04/06/2011 09:48,CQW0652,PC-3449,Disconnect,,
1,2,04/06/2011 12:09,CQW0652,PC-3449,Connect,,
1,2,04/06/2011 12:32,CQW0652,PC-3449,Disconnect,,
1,2,04/06/2011 13:02,CQW0652,PC-3449,Connect,,
1,2,04/06/2011 13:55,CQW0652,PC-3449,Disconnect,,
1,2,04/06/2011 14:00,CQW0652,PC-3449,Connect,,
1,2,04/06/2011 14:10,CQW0652,PC-3449,Disconnect,,
1,2,04/06/2011 14:55,CQW0652,PC-3449,Connect,,
1,2,04/06/2011 15:18,CQW0652,PC-3449,Disconnect,,
1,2,04/06/2011 19:51,CQW0652,PC-3449,Connect,,
1,2,04/06/2011 19:54,CQW0652,PC-3449,Disconnect,,
1,2,04/07/2011 10:53,CQW0652,PC-3449,Connect,,
1,2,04/07/2011 11:14,CQW0652,PC-3449,Disconnect,,
1,2,04/07/2011 11:40,CQW0652,PC-3449,Connect,,
1,2,04/07/2011 12:55,CQW0652,PC-3449,Disconnect,,
1,2,04/07/2011 13:17,CQW0652,PC-3449,Connect,,
1,2,04/07/2011 13:20,CQW0652,PC-3449,Disconnect,,
1,2,04/07/2011 13:43,CQW0652,PC-3449,Connect,,
1,2,04/07/2011 14:41,CQW0652,PC-3449,Disconnect,,
1,2,04/07/2011 15:12,CQW0652,PC-3449,Connect,,
1,2,04/07/2011 16:18,CQW0652,PC-3449,Disconnect,,
1,2,04/07/2011 20:36,CQW0652,PC-3449,Connect,,
1,2,04/07/2011 20:57,CQW0652,PC-3449,Disconnect,,
1,2,04/13/2011 15:54:55,CQW0652,PC-3449,Connect,,
1,2,04/13/2011 15:55:33,CQW0652,PC-3449,Disconnect,,
1,2,04/13/2011 16:20:48,CQW0652,PC-3449,Connect,,
1,2,04/13/2011 16:57:50,CQW0652,PC-3449,Disconnect,,
1,2,04/13/2011 17:09:48,CQW0652,PC-3449,Connect,,
1,2,04/13/2011 17:56:35,CQW0652,PC-3449,Disconnect,,
1,2,04/13/2011 19:25:20,CQW0652,PC-3449,Connect,,
1,2,04/13/2011 19:35:38,CQW0652,PC-3449,Disconnect,,
1,2,04/13/2011 19:43:14,CQW0652,PC-3449,Connect,,
1,2,04/13/2011 20:05:09,CQW0652,PC-3449,Disconnect,,
1,2,04/14/2011 09:43:40,CQW0652,PC-3449,Connect,,
1,2,04/14/2011 10:01:05,CQW0652,PC-3449,Disconnect,,
1,2,04/14/2011 10:44:22,CQW0652,PC-3449,Connect,,
1,2,04/14/2011 10:57:20,CQW0652,PC-3449,Disconnect,,
1,2,04/14/2011 11:59:30,CQW0652,PC-3449,Connect,,
1,2,04/14/2011 13:12:59,CQW0652,PC-3449,Disconnect,,
1,2,04/14/2011 13:20:09,CQW0652,PC-3449,Connect,,
1,2,04/14/2011 13:23:49,CQW0652,PC-3449,Disconnect,,
1,2,04/14/2011 15:31:12,CQW0652,PC-3449,Connect,,
1,2,04/14/2011 16:00:10,CQW0652,PC-3449,Disconnect,,
1,2,04/14/2011 16:36:25,CQW0652,PC-3449,Connect,,
1,2,04/14/2011 16:42:30,CQW0652,PC-3449,Disconnect,,
1,2,04/14/2011 20:55:06,CQW0652,PC-3449,Connect,,
1,2,04/14/2011 20:58:56,CQW0652,PC-3449,Disconnect,,
1,2,09/03/2010 10:51,DIB0285,PC-1268,Connect,,
1,2,09/03/2010 11:09,DIB0285,PC-1268,Disconnect,,
1,2,09/03/2010 11:21,DIB0285,PC-1268,Connect,,
1,2,09/03/2010 11:28,DIB0285,PC-1268,Disconnect,,
1,2,09/03/2010 12:17,DIB0285,PC-1268,Connect,,
1,2,09/03/2010 12:34,DIB0285,PC-1268,Disconnect,,
1,2,09/03/2010 13:43,DIB0285,PC-1268,Connect,,
1,2,09/03/2010 13:58,DIB0285,PC-1268,Disconnect,,
1,2,09/03/2010 14:22,DIB0285,PC-1268,Connect,,
1,2,09/03/2010 14:30,DIB0285,PC-1268,Disconnect,,
1,2,09/07/2010 09:12,DIB0285,PC-1268,Connect,,
1,2,09/07/2010 09:31,DIB0285,PC-1268,Disconnect,,
1,2,09/07/2010 11:19,DIB0285,PC-1268,Connect,,
1,2,09/07/2010 11:23,DIB0285,PC-1268,Disconnect,,
1,2,09/07/2010 11:59,DIB0285,PC-1268,Connect,,
1,2,09/07/2010 11:59,DIB0285,PC-1268,Disconnect,,
1,2,09/07/2010 12:57,DIB0285,PC-1268,Connect,,
1,2,09/07/2010 13:10,DIB0285,PC-1268,Disconnect,,
1,2,09/07/2010 13:33,DIB0285,PC-1268,Connect,,
1,2,09/07/2010 13:42,DIB0285,PC-1268,Disconnect,,
1,2,09/07/2010 14:46,DIB0285,PC-1268,Connect,,
1,2,09/07/2010 15:14,DIB0285,PC-1268,Disconnect,,
1,2,09/07/2010 15:47,DIB0285,PC-1268,Connect,,
1,2,09/07/2010 15:51,DIB0285,PC-1268,Disconnect,,
1,2,09/07/2010 17:39,DIB0285,PC-1268,Connect,,
1,2,09/07/2010 18:00,DIB0285,PC-1268,Disconnect,,
1,2,09/08/2010 10:17,DIB0285,PC-1268,Connect,,
1,2,09/08/2010 10:30,DIB0285,PC-1268,Disconnect,,
1,2,09/08/2010 11:51,DIB0285,PC-1268,Connect,,
1,2,09/08/2010 12:06,DIB0285,PC-1268,Disconnect,,
1,2,09/08/2010 12:50,DIB0285,PC-1268,Connect,,
1,2,09/08/2010 12:54,DIB0285,PC-1268,Disconnect,,
1,2,09/08/2010 14:22,DIB0285,PC-1268,Connect,,
1,2,09/08/2010 14:33,DIB0285,PC-1268,Disconnect,,
1,2,09/08/2010 17:23,DIB0285,PC-1268,Connect,,
1,2,09/08/2010 17:49,DIB0285,PC-1268,Disconnect,,
1,2,09/10/2010 11:16,DIB0285,PC-1268,Connect,,
1,2,09/10/2010 11:53,DIB0285,PC-1268,Disconnect,,
1,2,09/10/2010 12:10,DIB0285,PC-1268,Connect,,
1,2,09/10/2010 12:41,DIB0285,PC-1268,Disconnect,,
1,2,09/10/2010 14:58,DIB0285,PC-1268,Connect,,
1,2,09/10/2010 16:30,DIB0285,PC-1268,Disconnect,,
1,2,09/10/2010 16:46,DIB0285,PC-1268,Connect,,
1,2,09/10/2010 17:08,DIB0285,PC-1268,Disconnect,,
1,2,09/10/2010 17:24,DIB0285,PC-1268,Connect,,
1,2,09/10/2010 17:49,DIB0285,PC-1268,Disconnect,,
1,2,09/13/2010 11:03:09,DIB0285,PC-1268,Connect,,
1,2,09/13/2010 11:25:55,DIB0285,PC-1268,Disconnect,,
1,2,09/13/2010 11:44:17,DIB0285,PC-1268,Connect,,
1,2,09/13/2010 12:16:28,DIB0285,PC-1268,Disconnect,,
1,2,09/13/2010 12:16:47,DIB0285,PC-1268,Connect,,
1,2,09/13/2010 12:23:51,DIB0285,PC-1268,Disconnect,,
1,2,09/13/2010 13:26:30,DIB0285,PC-1268,Connect,,
1,2,09/13/2010 13:37:55,DIB0285,PC-1268,Disconnect,,
1,2,09/13/2010 17:04:02,DIB0285,PC-1268,Connect,,
1,2,09/13/2010 17:13:29,DIB0285,PC-1268,Disconnect,,
1,2,12/13/2010 07:35:03,DRR0162,PC-5168,Connect,,
1,2,12/13/2010 08:26:10,DRR0162,PC-5168,Disconnect,,
1,2,12/13/2010 08:42:13,DRR0162,PC-5168,Connect,,
1,2,12/13/2010 09:32:11,DRR0162,PC-5168,Disconnect,,
1,2,12/13/2010 09:41:28,DRR0162,PC-5168,Connect,,
1,2,12/13/2010 11:20:59,DRR0162,PC-5168,Disconnect,,
1,2,12/13/2010 11:22:17,DRR0162,PC-5168,Connect,,
1,2,12/13/2010 12:22:39,DRR0162,PC-5168,Disconnect,,
1,2,12/13/2010 12:30:28,DRR0162,PC-5168,Connect,,
1,2,12/13/2010 12:48:40,DRR0162,PC-5168,Disconnect,,
1,2,12/13/2010 12:56:09,DRR0162,PC-5168,Connect,,
1,2,12/13/2010 13:32:17,DRR0162,PC-5168,Disconnect,,
1,2,12/13/2010 13:52:36,DRR0162,PC-5168,Connect,,
1,2,12/13/2010 14:02:15,DRR0162,PC-5168,Disconnect,,
1,2,12/13/2010 14:42:08,DRR0162,PC-5168,Connect,,
1,2,12/13/2010 14:56:57,DRR0162,PC-5168,Disconnect,,
1,2,12/16/2010 08:28:03,DRR0162,PC-5168,Connect,,
1,2,12/16/2010 09:08:57,DRR0162,PC-5168,Disconnect,,
1,2,12/16/2010 09:09:59,DRR0162,PC-5168,Connect,,
1,2,12/16/2010 09:22:38,DRR0162,PC-5168,Disconnect,,
1,2,12/16/2010 11:51:05,DRR0162,PC-5168,Connect,,
1,2,12/16/2010 12:14:09,DRR0162,PC-5168,Disconnect,,
1,2,12/16/2010 12:25:34,DRR0162,PC-5168,Connect,,
1,2,12/16/2010 12:30:40,DRR0162,PC-5168,Disconnect,,
1,2,12/16/2010 12:45:26,DRR0162,PC-5168,Connect,,
1,2,12/16/2010 13:07:43,DRR0162,PC-5168,Disconnect,,
1,2,12/16/2010 15:34:00,DRR0162,PC-5168,Connect,,
1,2,12/16/2010 16:00:15,DRR0162,PC-5168,Disconnect,,
1,2,12/16/2010 16:06:20,DRR0162,PC-5168,Connect,,
1,2,12/16/2010 16:06:24,DRR0162,PC-5168,Disconnect,,
1,2,12/21/2010 09:17:42,DRR0162,PC-5168,Connect,,
1,2,12/21/2010 09:56:44,DRR0162,PC-5168,Disconnect,,
1,2,12/21/2010 10:14:01,DRR0162,PC-5168,Connect,,
1,2,12/21/2010 10:19:52,DRR0162,PC-5168,Disconnect,,
1,2,12/21/2010 11:03:18,DRR0162,PC-5168,Connect,,
1,2,12/21/2010 11:30:59,DRR0162,PC-5168,Disconnect,,
1,2,12/21/2010 12:33:53,DRR0162,PC-5168,Connect,,
1,2,12/21/2010 13:16:11,DRR0162,PC-5168,Disconnect,,
1,2,12/21/2010 13:50:17,DRR0162,PC-5168,Connect,,
